RawTimestamp,Open,High,Low,Close,Volume
1752740700,25179.95,25182,25175.45,25177.45,1642998
1752741000,25177.4,25182,25166.85,25167.45,2620112
1752741300,25168.75,25177.15,25164.35,25168.45,2737398
1752741600,25169.2,25169.2,25149.25,25156,2010350
1752741900,25156.15,25163.05,25140.5,25146.35,2152831
1752742200,25147.55,25151.7,25135.5,25151.3,2765196
1752742500,25150.9,25152.1,25133,25133.85,2433262
1752742800,25134.15,25145.25,25124.3,25140.2,4854363
1752743100,25140.8,25151.75,25137.65,25147.9,2696987
1752743400,25147.95,25148,25132.4,25138.45,2694349
1752743700,25138.6,25139.3,25114.65,25122.25,4007015
1752744000,25121.25,25126.6,25107.25,25119.8,5227050
1752744300,25119.6,25127.9,25110.4,25115.65,3081756
1752744600,25117.55,25118.3,25101,25107.2,8477468
1752744900,25107.9,25120.85,25103.9,25119,9716714
1752745200,25118.6,25122.8,25107.25,25120.6,8291675
1752745500,25120.1,25120.1,25112.65,25113.15,9186575
1752745800,25113.65,25114.7,25106.25,25109.2,8850549
1752746100,25110.35,25121.9,25106.6,25109.5,7457085
1752810300,25108.55,25144.6,25082.05,25086.7,30653019
1752810600,25087.3,25097,25077.75,25081.1,10508309
1752810900,25081.45,25084.4,25061.1,25070.2,10806071
1752811200,25071.85,25080.85,25070.6,25077.75,7689955
1752811500,25077.7,25086.15,25070,25075.95,6731726
1752811800,25077.2,25077.75,25043.15,25044.3,5256589
1752812100,25043.7,25044.95,25026.2,25033.25,7102002
1752812400,25032.5,25050.2,25031.85,25045.2,5048247
1752812700,25044.75,25047.25,25039,25039.8,4343362
1752813000,25040.3,25042.25,25018.15,25024.95,4155338
1752813300,25023.8,25027.2,25011.35,25017.95,3667574
1752813600,25018.25,25018.3,25004.65,25013.3,4543967
1752813900,25013.15,25013.15,24953.25,24956.65,6312136
1752814200,24957.65,24965.8,24938.15,24965.25,4534415
1752814500,24963.75,24967.8,24949.25,24952.55,3870596
1752814800,24951.45,24951.8,24931.4,24943.85,4815587
1752815100,24943.7,24962.6,24943,24952.95,3771853
1752815400,24953.7,24954.45,24938.35,24942.35,3158640
1752815700,24941.95,24952.95,24936.5,24943.9,2782575
1752816000,24943.95,24952.4,24942.2,24947.45,3852350
1752816300,24947.7,24953.05,24930,24931,3225228
1752816600,24930.7,24955.95,24925.25,24953.45,2996879
1752816900,24953.9,24958.1,24948.4,24954.75,2649939
1752817200,24954.9,24961.45,24949.35,24958.4,3017288
1752817500,24958.65,24962,24955.1,24958.9,3697895
1752817800,24959,24967.55,24954.15,24967.3,2671006
1752818100,24967.25,24976.55,24963.95,24971.3,3056077
1752818400,24971.65,24972.9,24957.6,24958.3,3009843
1752818700,24958.15,24959.2,24948.65,24951.75,2897730
1752819000,24951.25,24952.9,24920.45,24922,4019047
1752819300,24921.25,24947.95,24921.25,24947.95,2858002
1752819600,24947.5,24963.55,24947.35,24959.05,2351162
1752819900,24958.55,24961.2,24948.15,24951.35,2948102
1752820200,24951.7,24953.95,24939.45,24940.4,2113443
1752820500,24940.2,24949.15,24940,24942.95,1756778
1752820800,24942.95,24944.95,24932.15,24933.4,1829011
1752821100,24933.1,24938.55,24918.65,24921.9,5235409
1752821400,24923.65,24937.1,24921.7,24933.55,2335357
1752821700,24933.55,24943.05,24930.8,24939.4,1998288
1752822000,24939.55,24944,24936.05,24937.95,2052037
1752822300,24937.8,24946.75,24929.3,24946.3,2379913
1752822600,24945.8,24951.8,24936.3,24936.3,1961608
1752822900,24936.15,24942.65,24932.5,24942.65,1931201
1752823200,24942.9,24942.9,24931.05,24932.75,1559388
1752823500,24932.75,24952.7,24931.25,24951.55,2014254
1752823800,24951.6,24991.2,24949.55,24953.3,3995297
1752824100,24953.1,24955.75,24941.05,24945.45,2197270
1752824400,24945.45,24951.3,24941.9,24949.25,2145180
1752824700,24949.8,24951.7,24937.8,24940.7,3403695
1752825000,24940.55,24946.5,24935.55,24942.55,2345696
1752825300,24942.55,24949.35,24940.15,24946.8,2366180
1752825600,24946.1,24957.2,24941.8,24956.7,2361753
1752825900,24956,24961.15,24952.8,24960.55,2197271
1752826200,24960.7,24971.35,24958.45,24968.55,2272458
1752826500,24969.45,24971.3,24951.65,24956.35,2130424
1752826800,24955.9,24959.35,24949.7,24950.7,2377247
1752827100,24950.25,24994.25,24949.3,24960,4013993
1752827400,24960.1,24970.65,24958.3,24966.05,2032307
1752827700,24966.65,24969.5,24959.75,24966.85,1954291
1752828000,24966.15,24972.4,24963.7,24969.35,2146489
1752828300,24968.4,24971.7,24958.1,24967.4,2925521
1752828600,24965.6,24975.7,24964.15,24973.95,2865404
1752828900,24973.85,24988.15,24968.65,24986.5,2814954
1752829200,24985.65,25005.05,24983.85,25004.6,2936982
1752829500,25004.1,25005.2,24977.35,24978.65,3187500
1752829800,24977.5,24984,24963.5,24964.15,3356652
1752830100,24964.55,24971.1,24952.95,24964.2,4256181
1752830400,24963.8,24972.95,24959.85,24969.3,3254295
1752830700,24969.55,24974.8,24963.1,24973.1,3990465
1752831000,24971.85,24980.9,24962.7,24966.15,7099484
1752831300,24966.95,24973.35,24962.95,24968.35,9332449
1752831600,24968.4,24975.7,24966.35,24971,10205533
1752831900,24970.1,24973.25,24965.25,24965.3,12456067
1752832200,24966,24975.4,24963.55,24974.95,10202668
1752832500,24975.25,24978.4,24963.3,24967.45,8408453
1753069500,24999,25037.2,24949.55,24956.45,19005116
1753069800,24955.2,24956.8,24911.4,24925.4,8483189
1753070100,24925.8,24926.7,24894.55,24901.55,7429027
1753070400,24901.9,24916.05,24882.3,24891.15,5776026
1753070700,24890.9,24916.9,24890.9,24909.35,4352594
1753071000,24909.2,24944.5,24909.05,24938.7,4178643
1753071300,24939.8,24998.2,24930.95,24996.4,4905494
1753071600,24996.8,25025.25,24995.25,25025.2,4931397
1753071900,25025.4,25049.1,25025.4,25035.25,3971931
1753072200,25033.95,25042.75,25024.2,25039.95,3103915
1753072500,25040.05,25057.05,25033.75,25055.8,3522893
1753072800,25055.55,25071.05,25047.9,25052.55,3575075
1753073100,25052.3,25054.95,25040.6,25052.8,3196437
1753073400,25053.45,25053.45,25035.9,25036.65,3545830
1753073700,25036.8,25052.35,25035.45,25044.45,2750977
1753074000,25045.15,25063.4,25043.2,25057.85,3662671
1753074300,25057.9,25061.95,25048.45,25051.6,2629153
1753074600,25051.65,25061.65,25047,25051.4,2362734
1753074900,25051.05,25058.15,25045.3,25052,2786994
1753075200,25051.4,25052.55,25036.5,25049.75,2531561
1753075500,25049.95,25066.4,25047.1,25060.2,2997569
1753075800,25059.95,25070.45,25054.95,25063.95,2983962
1753076100,25064.3,25079.5,25061.7,25074.95,4587721
1753076400,25074.7,25077,25061.8,25065.7,3582204
1753076700,25065.55,25071.3,25061.2,25061.3,3540369
1753077000,25061.65,25066.05,25056,25056.2,2626133
1753077300,25055.2,25060.25,25052.3,25053.55,2401187
1753077600,25053.25,25065.85,25052.6,25064.55,2263362
1753077900,25064.75,25066.75,25042.35,25043.4,3979920
1753078200,25043.1,25045.9,25000.1,25019.1,3656913
1753078500,25019.25,25029.2,25009.55,25015,2090206
1753078800,25015.05,25029.4,25014.05,25025.3,3283784
1753079100,25025.85,25043.6,25025.15,25042.75,4438013
1753079400,25043.4,25047.5,25033.2,25033.6,2346063
1753079700,25034,25040.45,25033.2,25038.7,2210090
1753080000,25038.7,25047.45,25038.2,25044.75,2323953
1753080300,25044.45,25045,25028.1,25038.65,3159536
1753080600,25039.45,25049.9,25038.35,25044.6,2539511
1753080900,25044.6,25050.7,25029,25029,2216750
1753081200,25029.35,25043.75,25010,25041.6,2861271
1753081500,25041.65,25044.45,25040.65,25041.8,2128010
1753081800,25042.45,25047.15,25038.7,25045.8,2319918
1753082100,25045.9,25056.2,25045.05,25054.7,2511572
1753082400,25055.5,25056.75,25044.3,25047.35,2918484
1753082700,25047.9,25050.05,25039.45,25039.75,2118918
1753083000,25040.7,25050.55,25039.3,25049.05,2421721
1753083300,25049.1,25059.2,25048.5,25056.7,2424246
1753083600,25057.9,25058.95,25041.6,25046.75,2179212
1753083900,25047.55,25051.95,25039.95,25048.8,2905853
1753084200,25049.7,25049.7,25040.4,25041.3,1788409
1753084500,25042.25,25046.8,25037.35,25044.4,2123302
1753084800,25044.35,25051.5,25041.9,25050.85,2397643
1753085100,25051.75,25053.1,25043.65,25045.95,2157656
1753085400,25046.95,25051.3,25040.5,25041.85,1941225
1753085700,25042.7,25044.8,25030.35,25032.75,1916515
1753086000,25033.9,25033.9,25018.25,25021.7,2307166
1753086300,25022.55,25026.25,24988.1,25012.35,3369911
1753086600,25012.4,25024.9,25006.6,25022.5,2609066
1753086900,25022.55,25029.6,25019.55,25027.35,2838252
1753087200,25027.45,25034.95,25022.15,25024.9,2718902
1753087500,25024.55,25030.9,25022.35,25029.35,2784897
1753087800,25029.55,25039.95,25027.7,25037.8,2541146
1753088100,25037.1,25038.4,25030.25,25032.75,2231888
1753088400,25032.85,25036,25027,25027.85,1850297
1753088700,25027.8,25028.4,25000,25016.35,3744491
1753089000,25015.6,25031.75,25014.5,25030.7,2728991
1753089300,25030.55,25035.9,25029.55,25033.75,2794109
1753089600,25033.8,25045.05,25032.75,25039.8,3873523
1753089900,25039.6,25050.95,25038.55,25050.45,3609618
1753090200,25050.85,25082.55,25050.85,25081.8,8369877
1753090500,25082.8,25085.65,25070.35,25076.5,10961597
1753090800,25078.8,25091.15,25073.15,25088.1,12806036
1753091100,25089.85,25096.75,25084.25,25094.75,19387978
1753091400,25096.4,25111.4,25094.7,25098.95,22419093
1753091700,25101.6,25107,25089.85,25093.3,11779206
1753155900,25166.65,25182,25128.8,25131.75,33434401
1753156200,25129.55,25139.75,25115.6,25139.55,6237992
1753156500,25139.15,25145.65,25119.9,25124,6315697
1753156800,25124.85,25140.95,25112.95,25119.05,44029974
1753157100,25120.2,25123.15,25102.25,25108.1,21705621
1753157400,25108.55,25110.75,25089.4,25109.2,17632606
1753157700,25110.45,25131.6,25105.8,25117.9,9290238
1753158000,25117.6,25125.9,25113.35,25113.75,7632946
1753158300,25114.2,25115,25090.7,25097.55,7909188
1753158600,25098.25,25103.25,25090,25095.45,6038823
1753158900,25094.2,25102.7,25085.6,25092.7,6654369
1753159200,25092.8,25111.5,25092.4,25111.05,4432642
1753159500,25111.3,25121.25,25104.45,25118.75,9277342
1753159800,25118.8,25123.8,25114.75,25119.95,5300502
1753160100,25119.7,25121.8,25100.5,25102,5168647
1753160400,25102.05,25105.85,25097.35,25097.8,3930741
1753160700,25098.2,25104.8,25091.95,25095,3996542
1753161000,25094.9,25097.7,25086.3,25087.85,4272170
1753161300,25087.65,25100.05,25076.5,25096.3,3702696
1753161600,25096.8,25100.2,25086.1,25092.05,5047720
1753161900,25092.05,25094.15,25082.85,25085.85,3092177
1753162200,25086.25,25088.3,25078,25078.25,4545946
1753162500,25078,25078,25055.7,25056.05,4603162
1753162800,25056.1,25072,25055.1,25072,4811533
1753163100,25072.3,25072.45,25047.15,25048.75,4518853
1753163400,25049.35,25062.75,25047,25058.65,3948518
1753163700,25058.65,25064.6,25057.35,25060.45,2414609
1753164000,25060.95,25061.8,25048.75,25056.05,3412072
1753164300,25056.1,25061.25,25053.45,25055.45,3688019
1753164600,25055.45,25064.5,25053.85,25062.9,4473876
1753164900,25062.75,25071,25059.9,25070.65,5259430
1753165200,25070.55,25070.55,25035.55,25067.95,5951216
1753165500,25067.95,25086.65,25067.1,25085.35,9062919
1753165800,25085.8,25087.6,25079.15,25079.3,4457615
1753166100,25079.6,25084.15,25072.1,25074.85,5800043
1753166400,25075.1,25080.55,25073.05,25075.1,5498944
1753166700,25075.6,25085.25,25071.1,25084.45,5250574
1753167000,25084.6,25101.85,25082,25100.15,4106514
1753167300,25099.55,25102.1,25091.85,25099.6,3552840
1753167600,25099.3,25111.85,25098.3,25110.8,4147032
1753167900,25109.6,25110.55,25100.55,25106.55,3687367
1753168200,25107.35,25110.75,25097.25,25110.25,3188091
1753168500,25109.85,25114.15,25103.75,25109.65,3773276
1753168800,25109.7,25113.8,25105.35,25107.8,4605699
1753169100,25107.15,25116.4,25106.25,25115.55,4303628
1753169400,25114.85,25119.7,25112.1,25113.7,6296354
1753169700,25112.3,25112.3,25078.85,25099.3,5942572
1753170000,25099.4,25100.9,25087.9,25092.2,4626273
1753170300,25092.35,25095.05,25085.3,25087.55,6175243
1753170600,25087.25,25097.05,25085.7,25093.05,5798049
1753170900,25093.2,25093.75,25078.7,25081.1,5966481
1753171200,25081.05,25085,25074.15,25083.95,3226775
1753171500,25082.3,25089.15,25079.05,25079.6,2665856
1753171800,25079.75,25083.3,25076.4,25080.25,2907718
1753172100,25079.95,25081.6,25073.5,25078.45,3520880
1753172400,25078.2,25085.65,25074.2,25083.55,2638121
1753172700,25083.45,25107.3,25083.35,25088.8,4260351
1753173000,25088.2,25102.3,25087.4,25098.45,4227809
1753173300,25098.15,25106.6,25096.45,25105.35,4727900
1753173600,25105.55,25107.65,25085.5,25086.45,4208066
1753173900,25086.5,25089.55,25079.55,25084.8,2675368
1753174200,25084.35,25084.8,25067.6,25067.6,3984116
1753174500,25066.95,25072.65,25061.45,25069.5,4016178
1753174800,25069.05,25073.9,25063.2,25065.4,3463389
1753175100,25064.65,25073.9,25044.85,25063,5026158
1753175400,25062.75,25066.25,25059.25,25064.95,5887421
1753175700,25064.75,25075.85,25064.75,25075.3,3181795
1753176000,25075.75,25080,25070.95,25074.6,4307532
1753176300,25074.35,25077.85,25064.1,25066.6,5335330
1753176600,25062.65,25067.4,25047.9,25054,8670488
1753176900,25053.6,25063.5,25048.5,25062.55,8573292
1753177200,25061.25,25065,25055.45,25058.5,9683472
1753177500,25059.55,25065.4,25054.95,25064.65,12545087
1753177800,25063.4,25071.05,25058.55,25067,11775815
1753178100,25066.7,25070.85,25056.85,25064.9,11185693
1753242300,25139.35,25149.85,25111.15,25132.6,16648479
1753242600,25132.55,25142.95,25116.9,25123.65,10753204
1753242900,25124.2,25127.2,25105.05,25113.75,8195175
1753243200,25114.35,25127.4,25104.8,25114.3,5903518
1753243500,25114.1,25122.65,25104.45,25111.4,6406022
1753243800,25111.45,25113.4,25094.55,25096.9,4109911
1753244100,25097.55,25101.95,25085.5,25098.4,5331214
1753244400,25098.95,25113.4,25094.45,25106.55,4014157
1753244700,25105.85,25120.4,25101.1,25116.9,3703128
1753245000,25117.1,25119.7,25094.2,25094.9,3500645
1753245300,25095.15,25102.1,25090.85,25095.6,3041770
1753245600,25095.15,25113.15,25093.45,25109.3,2983823
1753245900,25108.95,25110.75,25102.1,25109.45,2078837
1753246200,25109.25,25110.95,25095.95,25108.05,2512032
1753246500,25107.75,25112.5,25105.35,25108.4,1877629
1753246800,25109.05,25109.85,25102.05,25103,2088978
1753247100,25102.3,25108.35,25097.8,25106.55,2930587
1753247400,25107.3,25116.7,25103,25114.65,2877461
1753247700,25115.25,25120.55,25112.45,25116.05,3275472
1753248000,25115.2,25124.55,25111.25,25124.2,2243720
1753248300,25124.3,25132.05,25119.55,25122.45,2194314
1753248600,25122.15,25142.3,25121.5,25138.9,3987862
1753248900,25139.15,25140.5,25128.45,25132.85,2742960
1753249200,25132.85,25133.3,25124.6,25127.85,3017060
1753249500,25128.05,25138.1,25126.05,25136.9,2801139
1753249800,25136.95,25137.2,25102.8,25117.85,4561198
1753250100,25117.65,25127.5,25115.95,25125.05,2507205
1753250400,25124.4,25129.45,25123.85,25126.75,3363935
1753250700,25127.05,25130.45,25123.35,25125.45,3547018
1753251000,25125.45,25126.25,25117.25,25125.25,2011227
1753251300,25125.2,25131.9,25123.5,25131.5,2174096
1753251600,25130.85,25132.9,25123.75,25128.45,1706952
1753251900,25128.2,25137.5,25127.4,25135.3,1932730
1753252200,25135.65,25152.4,25135.15,25152.4,1693638
1753252500,25152.4,25159.55,25150.35,25158.65,1779233
1753252800,25158.45,25163.05,25130.55,25151.85,3550995
1753253100,25150.95,25170.2,25150.4,25168.65,2488691
1753253400,25167.75,25176.65,25167.2,25176.45,1921574
1753253700,25175.75,25176.4,25166.55,25173.65,2715062
1753254000,25173.5,25174.15,25165.8,25168.05,2284873
1753254300,25167.55,25188.55,25167.55,25185.8,3296070
1753254600,25185.55,25186.8,25171.35,25172.45,2960647
1753254900,25172.1,25176.4,25164.75,25172.25,3242816
1753255200,25171.6,25174.1,25164.05,25165.55,2198536
1753255500,25165.3,25171.4,25164.45,25168.85,1764448
1753255800,25168.55,25183.05,25166.75,25177.5,4096571
1753256100,25177.3,25178.5,25167.25,25169.45,2382539
1753256400,25169.85,25170,25158.65,25159.2,2526723
1753256700,25159.6,25168.75,25157,25163.2,1804902
1753257000,25163.4,25172.2,25139.95,25156.1,3405325
1753257300,25155.9,25167.7,25155.6,25167.05,2100406
1753257600,25167.1,25176.85,25166.5,25176.05,1661389
1753257900,25176.15,25182,25172.05,25172.05,2001438
1753258200,25172.7,25178,25169.9,25169.95,3241156
1753258500,25170.4,25177,25169.25,25170.45,3183597
1753258800,25170.8,25186.05,25170.5,25183.85,3038435
1753259100,25183.95,25196.3,25179.95,25191.6,3274150
1753259400,25192.15,25192.8,25184.6,25186.15,2467225
1753259700,25186.9,25190.15,25182.65,25186.1,2031489
1753260000,25186.25,25208.45,25185.1,25208.05,2525740
1753260300,25208.15,25219.05,25201.75,25205.6,3772806
1753260600,25205.7,25210,25199.55,25202.15,1946967
1753260900,25202.1,25204.5,25192.15,25195.4,2157724
1753261200,25194.05,25206.7,25192,25205.5,5830073
1753261500,25205.45,25212.7,25202.45,25210.95,2739887
1753261800,25210.7,25211.5,25200.9,25210.4,2824992
1753262100,25210.5,25212.8,25205.95,25211,4162665
1753262400,25211.25,25212.65,25203.05,25207,3607128
1753262700,25205.25,25216.55,25204.15,25212.55,4314400
1753263000,25213.4,25231.15,25213.2,25224.9,6368989
1753263300,25224.75,25231.7,25224,25231.05,6299835
1753263600,25230.8,25233.5,25225.2,25229.35,7877094
1753263900,25228.85,25230.5,25216.75,25218.65,9826692
1753264200,25219,25226.4,25215.7,25221.45,8281592
1753264500,25222.15,25223.85,25205.8,25209.2,7928843
1753328700,25243.3,25246.25,25196.9,25203.45,19505301
1753329000,25204.1,25214.4,25195.5,25200,8229200
1753329300,25199.3,25206.6,25183.35,25188.65,5603080
1753329600,25188.8,25195.8,25180.65,25185.45,6320945
1753329900,25185.15,25196.45,25184.7,25187.95,8354740
1753330200,25187.85,25192.05,25178.9,25187.15,5484974
1753330500,25187.85,25195.9,25174.3,25175.95,5166957
1753330800,25176.55,25176.55,25166.8,25168.25,3690534
1753331100,25167.55,25176,25164.25,25175.75,3548597
1753331400,25175.3,25175.7,25162.7,25166.55,3247147
1753331700,25166.35,25171.7,25157.95,25159.4,3159960
1753332000,25158.85,25162.1,25155.15,25158.45,3298740
1753332300,25158.55,25170.7,25154.4,25166.75,5482754
1753332600,25166.3,25172.25,25162.15,25167.8,8041215
1753332900,25167.5,25175.25,25162.7,25171.95,4733916
1753333200,25171.55,25182.9,25168.05,25180.2,3195836
1753333500,25180.6,25181.3,25168.4,25170.8,2908718
1753333800,25170.55,25172.6,25161.75,25169.05,3671964
1753334100,25168.75,25174.85,25166.25,25169.25,5951528
1753334400,25168.95,25174.3,25165.95,25173.35,4729703
1753334700,25173.3,25174,25163,25166.9,4219901
1753335000,25166.35,25169.6,25156.4,25158.35,3965583
1753335300,25158.4,25164.35,25157.25,25157.8,3436665
1753335600,25158.2,25159.5,25146.85,25148.45,2848185
1753335900,25147.95,25148.7,25138.8,25142.35,4867329
1753336200,25142.55,25145.05,25105.55,25114.1,4537604
1753336500,25113.7,25117.35,25101.6,25112.65,3591378
1753336800,25113.25,25116.5,25097.95,25098.7,5611251
1753337100,25099.1,25103,25089.65,25102.2,2949329
1753337400,25101.25,25104.4,25094.9,25099.05,2645314
1753337700,25099.65,25114.6,25096.45,25107.9,3553020
1753338000,25107.4,25107.4,25092.3,25092.75,3282593
1753338300,25092.55,25098.05,25067.1,25072.3,3862104
1753338600,25072.8,25072.8,25033.85,25037.55,4788005
1753338900,25037.45,25046.3,25018.7,25038.4,5219873
1753339200,25037.95,25053.35,25026.35,25049.45,4467808
1753339500,25049.6,25068.4,25047.25,25068.3,3854941
1753339800,25069.05,25072.4,25053.5,25062.9,3439712
1753340100,25063,25078.2,25062.05,25078.05,3196550
1753340400,25077.5,25091.2,25072.2,25081.8,3187860
1753340700,25082.45,25083.65,25068.35,25075.85,3808745
1753341000,25075.9,25080,25070.05,25078,3200099
1753341300,25078.7,25088.5,25066.65,25077.25,3338693
1753341600,25077.55,25083.45,25068.95,25070.4,3130432
1753341900,25070.75,25071.8,25040.8,25040.8,2603770
1753342200,25041.85,25055,25030.65,25052.25,3969666
1753342500,25052.6,25060.05,25051.35,25056.9,2253313
1753342800,25057.55,25070.85,25053,25066.2,2030121
1753343100,25066.1,25067.7,25052.55,25059.75,2321109
1753343400,25060.15,25060.35,25050.45,25055.6,4464344
1753343700,25055.9,25061.55,25051.4,25058.85,2816286
1753344000,25059.55,25065.05,25054.65,25061.45,2371043
1753344300,25061.55,25063.45,25051.5,25056,2337642
1753344600,25056.9,25081.1,25054.4,25077.05,3694927
1753344900,25077.1,25100.5,25074.25,25099.5,3506052
1753345200,25098.9,25101.6,25089.9,25092.7,4175622
1753345500,25092.6,25094.9,25053.85,25068.6,4999697
1753345800,25068.4,25101.2,25063.3,25099.1,4543414
1753346100,25099.5,25100.8,25084.85,25094.2,2905790
1753346400,25094.45,25095.85,25087.7,25091.35,4427425
1753346700,25091,25095.25,25088.55,25094.55,6419817
1753347000,25094.85,25103.25,25075.5,25079.7,4559109
1753347300,25080.7,25084.2,25072.4,25077.2,2830052
1753347600,25077.05,25088.05,25075.1,25086.65,2924499
1753347900,25086.1,25093,25082.15,25084.1,3777108
1753348200,25084.15,25087.1,25068.5,25074.45,3264372
1753348500,25074.75,25077.05,25047.65,25063.55,5813504
1753348800,25063.95,25066.45,25052.25,25055.6,4400373
1753349100,25055.85,25060.35,25048.65,25049.05,5625408
1753349400,25049.45,25070.6,25046.9,25069.8,7421400
1753349700,25069.9,25071.05,25063.35,25068.1,7445672
1753350000,25068.5,25069.9,25063.5,25069,8683058
1753350300,25068.8,25069.6,25057.15,25058.25,10873831
1753350600,25058.3,25060.85,25055.85,25057.35,9340524
1753350900,25058.25,25060.8,25046.3,25051.9,8728476
1753415100,24994.85,24994.85,24924.3,24934.5,16533964
1753415400,24935.05,24935.8,24907.6,24932.85,8357579
1753415700,24931.6,24992.3,24924.35,24990.85,6953155
1753416000,24991.55,24993.85,24950,24950,6624055
1753416300,24950.15,24978.75,24946.35,24973.5,4792940
1753416600,24972.5,24973.45,24924.6,24926.35,3796530
1753416900,24926.6,24937.25,24912.7,24922.15,4130663
1753417200,24923.15,24943.35,24919.85,24923.1,4778860
1753417500,24922.6,24946.85,24920.9,24928.55,4297535
1753417800,24928.85,24940.75,24919.55,24929.9,2996625
1753418100,24929.6,24930.35,24910.4,24911.9,4184663
1753418400,24912.05,24925.1,24903.15,24903.3,3721100
1753418700,24903.2,24903.3,24863.45,24863.7,5390255
1753419000,24864.95,24883.05,24863.95,24874.3,3848143
1753419300,24874,24877.05,24866.8,24870.65,3143754
1753419600,24870.45,24875.2,24853.9,24867.1,3226289
1753419900,24867.5,24869.2,24844.45,24852.05,2497310
1753420200,24852.05,24873.5,24845.1,24873.5,2571614
1753420500,24872.35,24875.55,24864.35,24874.9,2299905
1753420800,24875.1,24880.2,24862.3,24862.3,2843180
1753421100,24861.8,24870.85,24859.7,24870.25,2532115
1753421400,24870.6,24881.8,24862.7,24875.65,2768161
1753421700,24875.95,24891.6,24874.05,24883,2655438
1753422000,24882.9,24883.75,24861.35,24868.5,4033010
1753422300,24868.9,24879.05,24854.8,24878.5,2965539
1753422600,24878,24889.45,24878,24888.65,2986155
1753422900,24888.65,24888.7,24876.05,24883.05,3033548
1753423200,24882.75,24916.85,24867.8,24872.45,4178826
1753423500,24872.7,24873.2,24859.75,24865.1,1636176
1753423800,24865.1,24868.25,24855.85,24865.45,2765868
1753424100,24865,24865.5,24830.85,24838.25,3348572
1753424400,24838.4,24848.75,24833.15,24845.45,3370347
1753424700,24845.45,24847.75,24841,24846.55,2317206
1753425000,24846.4,24846.65,24833.8,24842.35,3947460
1753425300,24841.9,24848.25,24834.35,24834.85,2730989
1753425600,24835.75,24847.7,24833.1,24844.15,2938924
1753425900,24844.4,24846.05,24831.8,24832,3208661
1753426200,24831.8,24835.1,24811.65,24824.55,3470835
1753426500,24824.35,24828.4,24817.3,24828.35,2379005
1753426800,24828.15,24844,24827.8,24831.9,2720465
1753427100,24831.45,24873.75,24831.05,24871,2862969
1753427400,24870.5,24886.6,24855.55,24864.7,3739802
1753427700,24865.25,24873.45,24864.8,24873,2277122
1753428000,24872.95,24875.6,24854.9,24855.9,2331462
1753428300,24855.5,24859.4,24852.35,24855.9,2418998
1753428600,24855.6,24868.3,24848.55,24850.85,2843261
1753428900,24850.4,24868.5,24847.45,24855.9,2565916
1753429200,24855.7,24860.7,24847.35,24857.55,1849855
1753429500,24857.7,24860.65,24847.85,24860.4,2023304
1753429800,24860.35,24872.85,24857.4,24872.45,2119223
1753430100,24872.65,24872.75,24856.3,24856.35,2062975
1753430400,24856.3,24858.1,24806.35,24811.7,3805812
1753430700,24810.25,24853.95,24810.25,24851.5,2618981
1753431000,24850.95,24864.4,24846.65,24863.3,3252503
1753431300,24863.35,24870.35,24857.05,24865.8,2572897
1753431600,24865.85,24880.05,24859.65,24874.7,3974115
1753431900,24874.25,24876.5,24866.6,24874.4,3006831
1753432200,24873.35,24879.85,24857.15,24859.4,2937421
1753432500,24858.45,24859.2,24840.3,24848.5,2798447
1753432800,24848.05,24849.9,24835.9,24839.35,2706577
1753433100,24839.15,24848.9,24837.1,24842,2059014
1753433400,24840.6,24854.35,24838,24852.7,2329740
1753433700,24850.15,24852.6,24813.85,24835.8,3237827
1753434000,24831.8,24837.8,24828.6,24829,1959272
1753434300,24828.3,24845.55,24825.25,24845.25,3023967
1753434600,24843.6,24848.3,24827.4,24832.15,3113193
1753434900,24832.3,24836.9,24822.4,24824.1,3070456
1753435200,24823.6,24830.4,24818.15,24825.35,2993426
1753435500,24825.2,24834.35,24824.25,24833.95,2974969
1753435800,24833.7,24839.75,24808.4,24829.55,6696992
1753436100,24829.1,24849,24829.1,24849,7262395
1753436400,24848,24849,24841,24844.4,6689682
1753436700,24844.95,24845.4,24832.5,24833.7,9321823
1753437000,24832.75,24844.3,24832.75,24838.8,8626049
1753437300,24838.6,24841.05,24823.05,24832.2,6730897
1753674300,24782.45,24799.8,24732.7,24789.35,14360563
1753674600,24787.8,24796.7,24761.35,24782.7,6201872
1753674900,24783.45,24790.55,24773.05,24785.3,4888464
1753675200,24784.05,24854.7,24784.05,24844.65,6254689
1753675500,24843.3,24851.5,24822.35,24826,4393211
1753675800,24825.7,24827.1,24785.05,24785.05,4559542
1753676100,24783.2,24815.65,24781.15,24812.75,3964907
1753676400,24813.75,24827,24805.65,24812.1,4371317
1753676700,24812.3,24824.7,24794.8,24802.85,2885482
1753677000,24802.25,24818.8,24802.25,24816.05,2740192
1753677300,24816.5,24828.6,24809.55,24827.05,2958034
1753677600,24828,24844.25,24823.65,24844.25,3683622
1753677900,24844.1,24877.45,24844.1,24866.3,4450165
1753678200,24865.55,24889.2,24864.4,24876.25,3636855
1753678500,24876.4,24882.05,24867.85,24870.9,2543689
1753678800,24871.9,24885.4,24861.6,24862.8,3086351
1753679100,24862.7,24864.45,24827.45,24828.3,3855772
1753679400,24826.95,24838.6,24814.75,24819.7,2294788
1753679700,24820.4,24820.4,24775.4,24782.95,3835232
1753680000,24782.35,24812.45,24781.55,24810.55,2311161
